CS,ALT,ID,PURPOSE,AV,TT,COST,SM_TT,SM_CO,CAR_TT,CAR_CO,CHOICE_OLD,CHOICE
9337,2,1038,4,1,131,165,131,165,338,201,2,1
9337,3,1038,4,1,338,201,131,165,338,201,2,0
9338,1,1038,4,1,275,144,131,165,208,201,2,0
9338,2,1038,4,1,131,165,131,165,208,201,2,1
9338,3,1038,4,1,208,201,131,165,208,201,2,0
9339,1,1038,4,1,249,144,131,165,338,155,2,0
9339,2,1038,4,1,131,165,131,165,338,155,2,1
9339,3,1038,4,1,338,155,131,165,338,155,2,0
9340,1,1038,4,1,249,173,117,210,260,124,2,0
9340,2,1038,4,1,117,210,117,210,260,124,2,1
9340,3,1038,4,1,260,124,117,210,260,124,2,0
9341,1,1038,4,1,249,144,106,177,260,201,2,0
9341,2,1038,4,1,106,177,106,177,260,201,2,1
9341,3,1038,4,1,260,201,106,177,260,201,2,0
9342,1,1038,4,1,275,173,131,248,260,201,2,0
9342,2,1038,4,1,131,248,131,248,260,201,2,1
9342,3,1038,4,1,260,201,131,248,260,201,2,0
9343,1,1039,4,1,111,50,78,57,50,25,3,0
9343,2,1039,4,1,78,57,78,57,50,25,3,0
9343,3,1039,4,1,50,25,78,57,50,25,3,1
9344,1,1039,4,1,101,38,80,42,65,20,3,0
9344,2,1039,4,1,80,42,80,42,65,20,3,0
9344,3,1039,4,1,65,20,80,42,65,20,3,1
9345,1,1039,4,1,111,38,82,45,40,20,3,0
9345,2,1039,4,1,82,45,82,45,40,20,3,0
9345,3,1039,4,1,40,20,82,45,40,20,3,1
9346,1,1039,4,1,104,38,82,45,65,32,2,0
9346,2,1039,4,1,82,45,82,45,65,32,2,1
9346,3,1039,4,1,65,32,82,45,65,32,2,0
9347,1,1039,4,1,104,42,82,48,40,32,3,0
9347,2,1039,4,1,82,48,82,48,40,32,3,0
9347,3,1039,4,1,40,32,82,48,40,32,3,1
9348,1,1039,4,1,101,42,82,48,65,25,2,0
9348,2,1039,4,1,82,48,82,48,65,25,2,1
9348,3,1039,4,1,65,25,82,48,65,25,2,0
9349,1,1039,4,1,101,50,80,58,50,20,3,0
9349,2,1039,4,1,80,58,80,58,50,20,3,0
9349,3,1039,4,1,50,20,80,58,50,20,3,1
9350,1,1039,4,1,101,42,78,50,50,32,3,0
9350,2,1039,4,1,78,50,78,50,50,32,3,0
9350,3,1039,4,1,50,32,78,50,50,32,3,1
9351,1,1039,4,1,104,50,82,70,50,32,3,0
9351,2,1039,4,1,82,70,82,70,50,32,3,0
9351,3,1039,4,1,50,32,82,70,50,32,3,1
9352,1,1040,4,1,392,187,131,205,290,175,2,0
9352,2,1040,4,1,131,205,131,205,290,175,2,1
9352,3,1040,4,1,290,175,131,205,290,175,2,0
9353,1,1040,4,1,299,140,142,161,377,140,2,0
9353,2,1040,4,1,142,161,142,161,377,140,2,1
9353,3,1040,4,1,377,140,142,161,377,140,2,0
9354,1,1040,4,1,392,140,156,172,232,140,3,0
9354,2,1040,4,1,156,172,156,172,232,140,3,0
9354,3,1040,4,1,232,140,156,172,232,140,3,1
9355,1,1040,4,1,330,140,156,172,377,227,2,0
9355,2,1040,4,1,156,172,156,172,377,227,2,1
9355,3,1040,4,1,377,227,156,172,377,227,2,0
9356,1,1040,4,1,330,156,156,177,232,227,2,0
9356,2,1040,4,1,156,177,156,177,232,227,2,1
9356,3,1040,4,1,232,227,156,177,232,227,2,0
9357,1,1040,4,1,299,156,156,177,377,175,2,0
9357,2,1040,4,1,156,177,156,177,377,175,2,1
9357,3,1040,4,1,377,175,156,177,377,175,2,0
9358,1,1040,4,1,299,187,142,215,290,140,3,0
9358,2,1040,4,1,142,215,142,215,290,140,3,0
9358,3,1040,4,1,290,140,142,215,290,140,3,1
9359,1,1040,4,1,299,156,131,189,290,227,3,0
9359,2,1040,4,1,131,189,131,189,290,227,3,0
9359,3,1040,4,1,290,227,131,189,290,227,3,1
9360,1,1040,4,1,330,187,156,253,290,227,3,0
9360,2,1040,4,1,156,253,156,253,290,227,3,0
9360,3,1040,4,1,290,227,156,253,290,227,3,1
9361,1,1041,4,1,159,103,80,106,110,65,3,0
9361,2,1041,4,1,80,106,80,106,110,65,3,0
9361,3,1041,4,1,110,65,80,106,110,65,3,1
9362,1,1041,4,1,128,77,83,86,143,52,2,0
9362,2,1041,4,1,83,86,83,86,143,52,2,1
9362,3,1041,4,1,143,52,83,86,143,52,2,0
9363,1,1041,4,1,159,77,87,91,88,52,3,0
9363,2,1041,4,1,87,91,87,91,88,52,3,0
9363,3,1041,4,1,88,52,87,91,88,52,3,1
9364,1,1041,4,1,138,77,87,91,143,84,2,0
9364,2,1041,4,1,87,91,87,91,143,84,2,1
9364,3,1041,4,1,143,84,87,91,143,84,2,0
9365,1,1041,4,1,138,86,87,91,88,84,3,0
9365,2,1041,4,1,87,91,87,91,88,84,3,0
9365,3,1041,4,1,88,84,87,91,88,84,3,1
9366,1,1041,4,1,128,86,87,91,143,65,2,0
9366,2,1041,4,1,87,91,87,91,143,65,2,1
9366,3,1041,4,1,143,65,87,91,143,65,2,0
9367,1,1041,4,1,128,103,83,108,110,52,3,0
9367,2,1041,4,1,83,108,83,108,110,52,3,0
9367,3,1041,4,1,110,52,83,108,110,52,3,1
9368,1,1041,4,1,128,86,80,98,110,84,3,0
9368,2,1041,4,1,80,98,80,98,110,84,3,0
9368,3,1041,4,1,110,84,80,98,110,84,3,1
9369,1,1041,4,1,138,103,87,123,110,84,3,0
9369,2,1041,4,1,87,123,87,123,110,84,3,0
9369,3,1041,4,1,110,84,87,123,110,84,3,1
9370,1,1042,4,1,108,82,97,86,130,60,3,0
9370,2,1042,4,1,97,86,97,86,130,60,3,0
9370,3,1042,4,1,130,60,97,86,130,60,3,1
9371,1,1042,4,1,98,82,95,86,130,78,2,0
9371,2,1042,4,1,95,86,95,86,130,78,2,1
9371,3,1042,4,1,130,78,95,86,130,78,2,0
9372,1,1042,4,1,128,82,99,95,130,48,3,0
9372,2,1042,4,1,99,95,99,95,130,48,3,0
9372,3,1042,4,1,130,48,99,95,130,48,3,1
9373,1,1042,4,1,98,68,97,83,80,48,3,0
9373,2,1042,4,1,97,83,97,83,80,48,3,0
9373,3,1042,4,1,80,48,97,83,80,48,3,1
9374,1,1042,4,1,128,61,97,65,100,78,2,0
9374,2,1042,4,1,97,65,97,65,100,78,2,1
9374,3,1042,4,1,100,78,97,65,100,78,2,0
9375,1,1042,4,1,108,61,95,76,100,48,3,0
9375,2,1042,4,1,95,76,95,76,100,48,3,0
9375,3,1042,4,1,100,48,95,76,100,48,3,1
9376,1,1042,4,1,98,82,99,95,80,60,3,0
9376,2,1042,4,1,99,95,99,95,80,60,3,0
9376,3,1042,4,1,80,60,99,95,80,60,3,1
9377,1,1042,4,1,98,61,99,70,100,60,3,0
9377,2,1042,4,1,99,70,99,70,100,60,3,0
9377,3,1042,4,1,100,60,99,70,100,60,3,1
9378,1,1042,4,1,128,68,95,76,80,60,3,0
9378,2,1042,4,1,95,76,95,76,80,60,3,0
9378,3,1042,4,1,80,60,95,76,80,60,3,1
9379,1,1043,4,1,492,206,275,215,280,155,3,0
9379,2,1043,4,1,275,215,275,215,280,155,3,0
9379,3,1043,4,1,280,155,275,215,280,155,3,1
9380,1,1043,4,1,372,155,283,172,364,124,2,0
9380,2,1043,4,1,283,172,283,172,364,124,2,1
9380,3,1043,4,1,364,124,283,172,364,124,2,0
9381,1,1043,4,1,492,155,293,177,224,124,3,0
9381,2,1043,4,1,293,177,293,177,224,124,3,0
9381,3,1043,4,1,224,124,293,177,224,124,3,1
9382,1,1043,4,1,412,155,293,177,364,201,2,0
9382,2,1043,4,1,293,177,293,177,364,201,2,1
9382,3,1043,4,1,364,201,293,177,364,201,2,0
9383,1,1043,4,1,412,172,293,189,224,201,3,0
9383,2,1043,4,1,293,189,293,189,224,201,3,0
9383,3,1043,4,1,224,201,293,189,224,201,3,1
9384,1,1043,4,1,372,172,293,189,364,155,2,0
9384,2,1043,4,1,293,189,293,189,364,155,2,1
9384,3,1043,4,1,364,155,293,189,364,155,2,0
9385,1,1043,4,1,372,206,283,227,280,124,3,0
9385,2,1043,4,1,283,227,283,227,280,124,3,0
9385,3,1043,4,1,280,124,283,227,280,124,3,1
9386,1,1043,4,1,372,172,275,194,280,201,2,0
9386,2,1043,4,1,275,194,275,194,280,201,2,1
9386,3,1043,4,1,280,201,275,194,280,201,2,0
9387,1,1043,4,1,412,206,293,253,280,201,3,0
9387,2,1043,4,1,293,253,293,253,280,201,3,0
9387,3,1043,4,1,280,201,293,253,280,201,3,1
9388,1,1044,4,1,103,50,38,58,70,28,3,0
9388,2,1044,4,1,38,58,38,58,70,28,3,0
9388,3,1044,4,1,70,28,38,58,70,28,3,1
9389,1,1044,4,1,103,50,34,76,91,45,1,1
9389,2,1044,4,1,34,76,34,76,91,45,1,0
9389,3,1044,4,1,91,45,34,76,91,45,1,0
9390,1,1044,4,1,103,45,31,68,91,35,3,0
9390,2,1044,4,1,31,68,31,68,91,35,3,0
9390,3,1044,4,1,91,35,31,68,91,35,3,1
9391,1,1044,4,1,82,45,31,68,56,45,3,0
9391,2,1044,4,1,31,68,31,68,56,45,3,0
9391,3,1044,4,1,56,45,31,68,56,45,3,1
9392,1,1044,4,1,89,50,31,63,91,28,3,0
9392,2,1044,4,1,31,63,31,63,91,28,3,0
9392,3,1044,4,1,91,28,31,63,91,28,3,1
9393,1,1044,4,1,89,45,34,52,56,35,3,0
9393,2,1044,4,1,34,52,34,52,56,35,3,0
9393,3,1044,4,1,56,35,34,52,56,35,3,1
9394,1,1044,4,1,89,60,31,68,56,28,3,0
9394,2,1044,4,1,31,68,31,68,56,28,3,0
9394,3,1044,4,1,56,28,31,68,56,28,3,1
9395,1,1044,4,1,103,60,34,76,56,45,3,0
9395,2,1044,4,1,34,76,34,76,56,45,3,0
9395,3,1044,4,1,56,45,34,76,56,45,3,1
9396,1,1044,4,1,89,50,34,76,70,35,3,0
9396,2,1044,4,1,34,76,34,76,70,35,3,0
9396,3,1044,4,1,70,35,34,76,70,35,3,1
9397,1,1045,4,1,125,96,49,106,143,70,3,0
9397,2,1045,4,1,49,106,49,106,143,70,3,0
9397,3,1045,4,1,143,70,49,106,143,70,3,1
9398,1,1045,4,1,114,96,44,99,143,91,3,0
9398,2,1045,4,1,44,99,44,99,143,91,3,0
9398,3,1045,4,1,143,91,44,99,143,91,3,1
9399,1,1045,4,1,146,96,55,123,143,56,3,0
9399,2,1045,4,1,55,123,55,123,143,56,3,0
9399,3,1045,4,1,143,56,55,123,143,56,3,1
9400,1,1045,4,1,114,80,49,106,88,56,3,0
9400,2,1045,4,1,49,106,49,106,88,56,3,0
9400,3,1045,4,1,88,56,49,106,88,56,3,1
9401,1,1045,4,1,146,72,49,83,110,91,3,0
9401,2,1045,4,1,49,83,49,83,110,91,3,0
9401,3,1045,4,1,110,91,49,83,110,91,3,1
9402,1,1045,4,1,125,72,44,99,110,56,3,0
9402,2,1045,4,1,44,99,44,99,110,56,3,0
9402,3,1045,4,1,110,56,44,99,110,56,3,1
9403,1,1045,4,1,114,96,55,123,88,70,3,0
9403,2,1045,4,1,55,123,55,123,88,70,3,0
9403,3,1045,4,1,88,70,55,123,88,70,3,1
9404,1,1045,4,1,114,72,55,86,110,70,3,0
9404,2,1045,4,1,55,86,55,86,110,70,3,0
9404,3,1045,4,1,110,70,55,86,110,70,3,1
9405,1,1045,4,1,146,80,44,91,88,70,3,0
9405,2,1045,4,1,44,91,44,91,88,70,3,0
9405,3,1045,4,1,88,70,44,91,88,70,3,1
9406,1,1046,4,1,171,103,101,108,130,65,3,0
9406,2,1046,4,1,101,108,101,108,130,65,3,0
9406,3,1046,4,1,130,65,101,108,130,65,3,1
9407,1,1046,4,1,135,77,104,90,169,52,3,0
9407,2,1046,4,1,104,90,104,90,169,52,3,0
9407,3,1046,4,1,169,52,104,90,169,52,3,1
9408,1,1046,4,1,171,77,108,91,104,52,3,0
9408,2,1046,4,1,108,91,108,91,104,52,3,0
9408,3,1046,4,1,104,52,108,91,104,52,3,1
9409,1,1046,4,1,147,77,108,91,169,84,2,0
9409,2,1046,4,1,108,91,108,91,169,84,2,1
9409,3,1046,4,1,169,84,108,91,169,84,2,0
9410,1,1046,4,1,147,86,108,95,104,84,2,0
9410,2,1046,4,1,108,95,108,95,104,84,2,1
9410,3,1046,4,1,104,84,108,95,104,84,2,0
9411,1,1046,4,1,135,86,108,95,169,65,3,0
9411,2,1046,4,1,108,95,108,95,169,65,3,0
9411,3,1046,4,1,169,65,108,95,169,65,3,1
9412,1,1046,4,1,135,103,104,111,130,52,3,0
9412,2,1046,4,1,104,111,104,111,130,52,3,0
9412,3,1046,4,1,130,52,104,111,130,52,3,1
9413,1,1046,4,1,135,86,101,99,130,84,2,0
9413,2,1046,4,1,101,99,101,99,130,84,2,1
9413,3,1046,4,1,130,84,101,99,130,84,2,0
9414,1,1046,4,1,147,103,108,128,130,84,3,0
9414,2,1046,4,1,108,128,108,128,130,84,3,0
9414,3,1046,4,1,130,84,108,128,130,84,3,1
9415,1,1047,4,1,185,108,73,111,140,75,2,0
9415,2,1047,4,1,73,111,73,111,140,75,2,1
9415,3,1047,4,1,140,75,73,111,140,75,2,0
9416,1,1047,4,1,139,81,78,91,182,60,2,0
9416,2,1047,4,1,78,91,78,91,182,60,2,1
9416,3,1047,4,1,182,60,78,91,182,60,2,0
9417,1,1047,4,1,185,81,84,98,112,60,2,0
9417,2,1047,4,1,84,98,84,98,112,60,2,1
9417,3,1047,4,1,112,60,84,98,112,60,2,0
9418,1,1047,4,1,154,81,84,98,182,97,2,0
9418,2,1047,4,1,84,98,84,98,182,97,2,1
9418,3,1047,4,1,182,97,84,98,182,97,2,0
9419,1,1047,4,1,154,90,84,99,112,97,2,0
9419,2,1047,4,1,84,99,84,99,112,97,2,1
9419,3,1047,4,1,112,97,84,99,112,97,2,0
9420,1,1047,4,1,139,90,84,99,182,75,2,0
9420,2,1047,4,1,84,99,84,99,182,75,2,1
9420,3,1047,4,1,182,75,84,99,182,75,2,0
9421,1,1047,4,1,139,108,78,116,140,60,2,0
9421,2,1047,4,1,78,116,78,116,140,60,2,1
9421,3,1047,4,1,140,60,78,116,140,60,2,0
9422,1,1047,4,1,139,90,73,103,140,97,2,0
9422,2,1047,4,1,73,103,73,103,140,97,2,1
9422,3,1047,4,1,140,97,73,103,140,97,2,0
9423,1,1047,4,1,154,108,84,132,140,97,2,0
9423,2,1047,4,1,84,132,84,132,140,97,2,1
9423,3,1047,4,1,140,97,84,132,140,97,2,0
9424,1,1048,4,1,219,103,90,116,150,100,2,0
9424,2,1048,4,1,90,116,90,116,150,100,2,1
9424,3,1048,4,1,150,100,90,116,150,100,2,0
9425,1,1048,4,1,219,103,82,144,195,162,3,0
9425,2,1048,4,1,82,144,82,144,195,162,3,0
9425,3,1048,4,1,195,162,82,144,195,162,3,1
9426,1,1048,4,1,219,93,76,132,195,125,2,0
9426,2,1048,4,1,76,132,76,132,195,125,2,1
9426,3,1048,4,1,195,125,76,132,195,125,2,0
9427,1,1048,4,1,176,93,76,132,120,162,1,1
9427,2,1048,4,1,76,132,76,132,120,162,1,0
9427,3,1048,4,1,120,162,76,132,120,162,1,0
9428,1,1048,4,1,190,103,76,123,195,100,2,0
9428,2,1048,4,1,76,123,76,123,195,100,2,1
9428,3,1048,4,1,195,100,76,123,195,100,2,0
9429,1,1048,4,1,190,93,82,108,120,125,2,0
9429,2,1048,4,1,82,108,82,108,120,125,2,1
9429,3,1048,4,1,120,125,82,108,120,125,2,0
9430,1,1048,4,1,190,124,76,132,120,100,3,0
9430,2,1048,4,1,76,132,76,132,120,100,3,0
9430,3,1048,4,1,120,100,76,132,120,100,3,1
9431,1,1048,4,1,219,124,82,144,120,162,3,0
9431,2,1048,4,1,82,144,82,144,120,162,3,0
9431,3,1048,4,1,120,162,82,144,120,162,3,1
9432,1,1048,4,1,190,103,82,144,150,125,3,0
9432,2,1048,4,1,82,144,82,144,150,125,3,0
9432,3,1048,4,1,150,125,82,144,150,125,3,1
9433,1,1049,4,1,312,148,154,156,180,120,3,0
9433,2,1049,4,1,154,156,154,156,180,120,3,0
9433,3,1049,4,1,180,120,154,156,180,120,3,1
9434,1,1049,4,1,246,111,160,128,234,96,3,0
9434,2,1049,4,1,160,128,160,128,234,96,3,0
9434,3,1049,4,1,234,96,160,128,234,96,3,1
9435,1,1049,4,1,312,111,168,132,144,96,3,0
9435,2,1049,4,1,168,132,168,132,144,96,3,0
9435,3,1049,4,1,144,96,168,132,144,96,3,1
9436,1,1049,4,1,268,111,168,132,234,156,3,0
9436,2,1049,4,1,168,132,168,132,234,156,3,0
9436,3,1049,4,1,234,156,168,132,234,156,3,1
9437,1,1049,4,1,268,123,168,139,144,156,3,0
9437,2,1049,4,1,168,139,168,139,144,156,3,0
9437,3,1049,4,1,144,156,168,139,144,156,3,1
9438,1,1049,4,1,246,123,168,139,234,120,3,0
9438,2,1049,4,1,168,139,168,139,234,120,3,0
9438,3,1049,4,1,234,120,168,139,234,120,3,1
9439,1,1049,4,1,246,148,160,165,180,96,3,0
9439,2,1049,4,1,160,165,160,165,180,96,3,0
9439,3,1049,4,1,180,96,160,165,180,96,3,1
9440,1,1049,4,1,246,123,154,144,180,156,3,0
9440,2,1049,4,1,154,144,154,144,180,156,3,0
9440,3,1049,4,1,180,156,154,144,180,156,3,1
9441,1,1049,4,1,268,148,168,189,180,156,3,0
9441,2,1049,4,1,168,189,168,189,180,156,3,0
9441,3,1049,4,1,180,156,168,189,180,156,3,1
9442,1,1050,4,1,195,109,123,114,110,70,3,0
9442,2,1050,4,1,123,114,123,114,110,70,3,0
9442,3,1050,4,1,110,70,123,114,110,70,3,1
9443,1,1050,4,1,156,82,126,95,143,56,3,0
9443,2,1050,4,1,126,95,126,95,143,56,3,0
9443,3,1050,4,1,143,56,126,95,143,56,3,1
9444,1,1050,4,1,195,82,130,98,88,56,3,0
9444,2,1050,4,1,130,98,130,98,88,56,3,0
9444,3,1050,4,1,88,56,130,98,88,56,3,1
9445,1,1050,4,1,169,82,130,98,143,91,3,0
9445,2,1050,4,1,130,98,130,98,143,91,3,0
9445,3,1050,4,1,143,91,130,98,143,91,3,1
9446,1,1050,4,1,169,91,130,99,88,91,3,0
9446,2,1050,4,1,130,99,130,99,88,91,3,0
9446,3,1050,4,1,88,91,130,99,88,91,3,1
9447,1,1050,4,1,156,91,130,99,143,70,3,0
9447,2,1050,4,1,130,99,130,99,143,70,3,0
9447,3,1050,4,1,143,70,130,99,143,70,3,1
9448,1,1050,4,1,156,109,126,116,110,56,3,0
9448,2,1050,4,1,126,116,126,116,110,56,3,0
9448,3,1050,4,1,110,56,126,116,110,56,3,1
9449,1,1050,4,1,156,91,123,103,110,91,3,0
9449,2,1050,4,1,123,103,123,103,110,91,3,0
9449,3,1050,4,1,110,91,123,103,110,91,3,1
9450,1,1050,4,1,169,109,130,132,110,91,3,0
9450,2,1050,4,1,130,132,130,132,110,91,3,0
9450,3,1050,4,1,110,91,130,132,110,91,3,1
9451,1,1051,4,1,334,144,136,172,260,112,2,0
9451,2,1051,4,1,136,172,136,172,260,112,2,1
9451,3,1051,4,1,260,112,136,172,260,112,2,0
9452,1,1051,4,1,334,144,122,215,338,182,1,1
9452,2,1051,4,1,122,215,122,215,338,182,1,0
9452,3,1051,4,1,338,182,122,215,338,182,1,0
9453,1,1051,4,1,334,130,111,194,338,140,1,1
9453,2,1051,4,1,111,194,111,194,338,140,1,0
9453,3,1051,4,1,338,140,111,194,338,140,1,0
9454,1,1051,4,1,253,130,111,194,208,182,2,0
9454,2,1051,4,1,111,194,111,194,208,182,2,1
9454,3,1051,4,1,208,182,111,194,208,182,2,0
9455,1,1051,4,1,280,144,111,182,338,112,2,0
9455,2,1051,4,1,111,182,111,182,338,112,2,1
9455,3,1051,4,1,338,112,111,182,338,112,2,0
9456,1,1051,4,1,280,130,122,156,208,140,2,0
9456,2,1051,4,1,122,156,122,156,208,140,2,1
9456,3,1051,4,1,208,140,122,156,208,140,2,0
9457,1,1051,4,1,280,173,111,198,208,112,3,0
9457,2,1051,4,1,111,198,111,198,208,112,3,0
9457,3,1051,4,1,208,112,111,198,208,112,3,1
9458,1,1051,4,1,334,173,122,210,208,182,3,0
9458,2,1051,4,1,122,210,122,210,208,182,3,0
9458,3,1051,4,1,208,182,122,210,208,182,3,1
9459,1,1051,4,1,280,144,122,215,260,140,3,0
9459,2,1051,4,1,122,215,122,215,260,140,3,0
9459,3,1051,4,1,260,140,122,215,260,140,3,1
9460,1,1052,4,1,282,103,172,114,180,80,3,0
9460,2,1052,4,1,172,114,172,114,180,80,3,0
9460,3,1052,4,1,180,80,172,114,180,80,3,1
9461,1,1052,4,1,282,103,166,132,234,130,2,0
9461,2,1052,4,1,166,132,166,132,234,130,2,1
9461,3,1052,4,1,234,130,166,132,234,130,2,0
9462,1,1052,4,1,282,93,161,123,234,100,2,0
9462,2,1052,4,1,161,123,161,123,234,100,2,1
9462,3,1052,4,1,234,100,161,123,234,100,2,0
9463,1,1052,4,1,222,93,161,123,144,130,3,0
9463,2,1052,4,1,161,123,161,123,144,130,3,0
9463,3,1052,4,1,144,130,161,123,144,130,3,1
9464,1,1052,4,1,242,103,161,116,234,80,3,0
9464,2,1052,4,1,161,116,161,116,234,80,3,0
9464,3,1052,4,1,234,80,161,116,234,80,3,1
9465,1,1052,4,1,242,93,166,106,144,100,3,0
9465,2,1052,4,1,166,106,166,106,144,100,3,0
9465,3,1052,4,1,144,100,166,106,144,100,3,1
9466,1,1052,4,1,242,124,161,128,144,80,3,0
9466,2,1052,4,1,161,128,161,128,144,80,3,0
9466,3,1052,4,1,144,80,161,128,144,80,3,1
9467,1,1052,4,1,282,124,166,132,144,130,3,0
9467,2,1052,4,1,166,132,166,132,144,130,3,0
9467,3,1052,4,1,144,130,166,132,144,130,3,1
9468,1,1052,4,1,242,103,166,132,180,100,3,0
9468,2,1052,4,1,166,132,166,132,180,100,3,0
9468,3,1052,4,1,180,100,166,132,180,100,3,1
9469,1,1053,4,1,125,96,49,106,143,75,2,0
9469,2,1053,4,1,49,106,49,106,143,75,2,1
9469,3,1053,4,1,143,75,49,106,143,75,2,0
9470,1,1053,4,1,114,96,44,99,143,97,2,0
9470,2,1053,4,1,44,99,44,99,143,97,2,1
9470,3,1053,4,1,143,97,44,99,143,97,2,0
9471,1,1053,4,1,146,96,55,123,143,60,3,0
9471,2,1053,4,1,55,123,55,123,143,60,3,0
9471,3,1053,4,1,143,60,55,123,143,60,3,1
9472,1,1053,4,1,114,80,49,106,88,60,3,0
9472,2,1053,4,1,49,106,49,106,88,60,3,0
9472,3,1053,4,1,88,60,49,106,88,60,3,1
9473,1,1053,4,1,146,72,49,83,110,97,2,0
9473,2,1053,4,1,49,83,49,83,110,97,2,1
9473,3,1053,4,1,110,97,49,83,110,97,2,0
9474,1,1053,4,1,125,72,44,99,110,60,2,0
9474,2,1053,4,1,44,99,44,99,110,60,2,1
9474,3,1053,4,1,110,60,44,99,110,60,2,0
9475,1,1053,4,1,114,96,55,123,88,75,3,0
9475,2,1053,4,1,55,123,55,123,88,75,3,0
9475,3,1053,4,1,88,75,55,123,88,75,3,1
9476,1,1053,4,1,114,72,55,86,110,75,2,0
9476,2,1053,4,1,55,86,55,86,110,75,2,1
9476,3,1053,4,1,110,75,55,86,110,75,2,0
9477,1,1053,4,1,146,80,44,91,88,75,3,0
9477,2,1053,4,1,44,91,44,91,88,75,3,0
9477,3,1053,4,1,88,75,44,91,88,75,3,1
9478,1,1054,4,1,146,96,44,99,110,75,3,0
9478,2,1054,4,1,44,99,44,99,110,75,3,0
9478,3,1054,4,1,110,75,44,99,110,75,3,1
9479,1,1054,4,1,114,72,49,83,143,60,2,0
9479,2,1054,4,1,49,83,49,83,143,60,2,1
9479,3,1054,4,1,143,60,49,83,143,60,2,0
9480,1,1054,4,1,146,72,55,86,88,60,3,0
9480,2,1054,4,1,55,86,55,86,88,60,3,0
9480,3,1054,4,1,88,60,55,86,88,60,3,1
9481,1,1054,4,1,125,72,55,86,143,97,2,0
9481,2,1054,4,1,55,86,55,86,143,97,2,1
9481,3,1054,4,1,143,97,55,86,143,97,2,0
9482,1,1054,4,1,125,80,55,90,88,97,2,0
9482,2,1054,4,1,55,90,55,90,88,97,2,1
9482,3,1054,4,1,88,97,55,90,88,97,2,0
9483,1,1054,4,1,114,80,55,90,143,75,2,0
9483,2,1054,4,1,55,90,55,90,143,75,2,1
9483,3,1054,4,1,143,75,55,90,143,75,2,0
9484,1,1054,4,1,114,96,49,106,110,60,3,0
9484,2,1054,4,1,49,106,49,106,110,60,3,0
9484,3,1054,4,1,110,60,49,106,110,60,3,1
9485,1,1054,4,1,114,80,44,91,110,97,2,0
9485,2,1054,4,1,44,91,44,91,110,97,2,1
9485,3,1054,4,1,110,97,44,91,110,97,2,0
9486,1,1054,4,1,125,96,55,123,110,97,3,0
9486,2,1054,4,1,55,123,55,123,110,97,3,0
9486,3,1054,4,1,110,97,55,123,110,97,3,1
9487,1,1055,4,1,230,127,112,128,180,105,3,0
9487,2,1055,4,1,112,128,112,128,180,105,3,0
9487,3,1055,4,1,180,105,112,128,180,105,3,1
9488,1,1055,4,1,175,95,117,106,234,84,3,0
9488,2,1055,4,1,117,106,117,106,234,84,3,0
9488,3,1055,4,1,234,84,117,106,234,84,3,1
9489,1,1055,4,1,230,95,123,108,144,84,3,0
9489,2,1055,4,1,123,108,123,108,144,84,3,0
9489,3,1055,4,1,144,84,123,108,144,84,3,1
9490,1,1055,4,1,193,95,123,108,234,136,3,0
9490,2,1055,4,1,123,108,123,108,234,136,3,0
9490,3,1055,4,1,234,136,123,108,234,136,3,1
9491,1,1055,4,1,193,106,123,114,144,136,3,0
9491,2,1055,4,1,123,114,123,114,144,136,3,0
9491,3,1055,4,1,144,136,123,114,144,136,3,1
9492,1,1055,4,1,175,106,123,114,234,105,3,0
9492,2,1055,4,1,123,114,123,114,234,105,3,0
9492,3,1055,4,1,234,105,123,114,234,105,3,1
9493,1,1055,4,1,175,127,117,132,180,84,3,0
9493,2,1055,4,1,117,132,117,132,180,84,3,0
9493,3,1055,4,1,180,84,117,132,180,84,3,1
9494,1,1055,4,1,175,106,112,116,180,136,3,0
9494,2,1055,4,1,112,116,112,116,180,136,3,0
9494,3,1055,4,1,180,136,112,116,180,136,3,1
9495,1,1055,4,1,193,127,123,149,180,136,3,0
9495,2,1055,4,1,123,149,123,149,180,136,3,0
9495,3,1055,4,1,180,136,123,149,180,136,3,1
9496,1,1056,4,1,236,123,81,139,190,112,2,0
9496,2,1056,4,1,81,139,81,139,190,112,2,1
9496,3,1056,4,1,190,112,81,139,190,112,2,0
9497,1,1056,4,1,236,123,71,172,247,182,2,0
9497,2,1056,4,1,71,172,71,172,247,182,2,1
9497,3,1056,4,1,247,182,71,172,247,182,2,0
9498,1,1056,4,1,236,111,63,156,247,140,2,0
9498,2,1056,4,1,63,156,63,156,247,140,2,1
9498,3,1056,4,1,247,140,63,156,247,140,2,0
9499,1,1056,4,1,182,111,63,156,152,182,3,0
9499,2,1056,4,1,63,156,63,156,152,182,3,0
9499,3,1056,4,1,152,182,63,156,152,182,3,1
9500,1,1056,4,1,200,123,63,144,247,112,2,0
9500,2,1056,4,1,63,144,63,144,247,112,2,1
9500,3,1056,4,1,247,112,63,144,247,112,2,0
9501,1,1056,4,1,200,111,71,128,152,140,3,0
9501,2,1056,4,1,71,128,71,128,152,140,3,0
9501,3,1056,4,1,152,140,71,128,152,140,3,1
9502,1,1056,4,1,200,148,63,156,152,112,3,0
9502,2,1056,4,1,63,156,63,156,152,112,3,0
9502,3,1056,4,1,152,112,63,156,152,112,3,1
